,RefSeq Assembly ID,#assembly_accession,bioproject,biosample,wgs_master,refseq_category,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name,asm_submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,excluded_from_refseq,relation_to_type_material,asm_not_live_date,assembly_type,group,genome_size,genome_size_ungapped,gc_percent,replicon_count,scaffold_count,contig_count,annotation_provider,annotation_name,annotation_date,total_gene_count,protein_coding_gene_count,non_coding_gene_count,pubmed_id
338,GCF_022810865.1,GCF_022810865.1,PRJNA224116,SAMN16443711,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=St1076_d123blood,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281086v1,Inselspital,GCA_022810865.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/865/GCF_022810865.1_ASM2281086v1,na,na,na,haploid,bacteria,6706875.0,6706875.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6255,6110,84,na
339,GCF_022810885.1,GCF_022810885.1,PRJNA224116,SAMN16443710,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST1076_d118limb1,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281088v1,Inselspital,GCA_022810885.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/885/GCF_022810885.1_ASM2281088v1,na,na,na,haploid,bacteria,6699083.0,6699083.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6250,6103,84,na
340,GCF_022810905.1,GCF_022810905.1,PRJNA224116,SAMN16443708,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST1076_d100blood1,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281090v1,Inselspital,GCA_022810905.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/905/GCF_022810905.1_ASM2281090v1,na,na,na,haploid,bacteria,6706872.0,6706872.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6255,6110,84,na
341,GCF_022810925.1,GCF_022810925.1,PRJNA224116,SAMN16443707,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST1076_d97burn2,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281092v1,Inselspital,GCA_022810925.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/925/GCF_022810925.1_ASM2281092v1,na,na,na,haploid,bacteria,6705722.0,6705722.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6255,6110,84,na
342,GCF_022810945.1,GCF_022810945.1,PRJNA224116,SAMN16443705,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d68blood2,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281094v1,Inselspital,GCA_022810945.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/945/GCF_022810945.1_ASM2281094v1,na,na,na,haploid,bacteria,6634619.0,6634619.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6148,6018,80,na
343,GCF_022810965.1,GCF_022810965.1,PRJNA224116,SAMN16443706,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST1076_d97burn1,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281096v1,Inselspital,GCA_022810965.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/965/GCF_022810965.1_ASM2281096v1,na,na,na,haploid,bacteria,6706887.0,6706887.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6255,6110,84,na
344,GCF_022810985.1,GCF_022810985.1,PRJNA224116,SAMN16443702,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d67burn1,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281098v1,Inselspital,GCA_022810985.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/810/985/GCF_022810985.1_ASM2281098v1,na,na,na,haploid,bacteria,6635095.0,6635095.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6148,6017,80,na
345,GCF_022811005.1,GCF_022811005.1,PRJNA224116,SAMN16443704,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d68blood1,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281100v1,Inselspital,GCA_022811005.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/811/005/GCF_022811005.1_ASM2281100v1,na,na,na,haploid,bacteria,6634623.0,6634623.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6147,6017,80,na
346,GCF_022811025.1,GCF_022811025.1,PRJNA224116,SAMN16443703,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d67burn2,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281102v1,Inselspital,GCA_022811025.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/811/025/GCF_022811025.1_ASM2281102v1,na,na,na,haploid,bacteria,6634606.0,6634606.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6147,6018,80,na
347,GCF_022811045.1,GCF_022811045.1,PRJNA224116,SAMN16443700,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d26burn,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281104v1,Inselspital,GCA_022811045.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/811/045/GCF_022811045.1_ASM2281104v1,na,na,na,haploid,bacteria,6634620.0,6634620.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6147,6019,80,na
348,GCF_022811065.1,GCF_022811065.1,PRJNA224116,SAMN16443701,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST167_d57blood,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281106v1,Inselspital,GCA_022811065.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/811/065/GCF_022811065.1_ASM2281106v1,na,na,na,haploid,bacteria,6634619.0,6634619.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6147,6018,80,na
349,GCF_022811805.1,GCF_022811805.1,PRJNA224116,SAMN16443709,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ST1076_d100blood2,na,latest,Complete Genome,Major,Full,2022/04/04,ASM2281180v1,Inselspital,GCA_022811805.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/811/805/GCF_022811805.1_ASM2281180v1,na,na,na,haploid,bacteria,6705795.0,6705795.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/18/23,6255,6110,84,na
350,GCF_021166295.1,GCF_021166295.1,PRJNA224116,SAMN23605135,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF37,na,latest,Complete Genome,Major,Full,2021/12/30,ASM2116629v2,University of North Carolina at Chapel Hill,GCA_021166295.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/295/GCF_021166295.1_ASM2116629v2,na,na,na,haploid,bacteria,6722208.0,6722208.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/12/23,6289,6148,81,na
351,GCF_022699485.1,GCF_022699485.1,PRJNA224116,SAMN26741374,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ATCC BAA-2114,na,latest,Complete Genome,Major,Full,2022/03/27,ASM2269948v1,Beijing Institute of Microbiology and Epidemiology,GCA_022699485.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/699/485/GCF_022699485.1_ASM2269948v1,na,na,na,haploid,bacteria,6259099.0,6259099.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/11/23,5799,5682,78,na
352,GCF_022699505.1,GCF_022699505.1,PRJNA224116,SAMN26741367,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=ATCC BAA-2108,na,latest,Complete Genome,Major,Full,2022/03/27,ASM2269950v1,Beijing Institute of Microbiology and Epidemiology,GCA_022699505.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/699/505/GCF_022699505.1_ASM2269950v1,na,na,na,haploid,bacteria,6381849.0,6381849.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/11/23,5895,5768,79,na
353,GCF_022699525.1,GCF_022699525.1,PRJNA224116,SAMN26741403,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=NY4605,na,latest,Complete Genome,Major,Full,2022/03/27,ASM2269952v1,Beijing Institute of Microbiology and Epidemiology,GCA_022699525.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/699/525/GCF_022699525.1_ASM2269952v1,na,na,na,haploid,bacteria,6423573.0,6423573.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/11/23,5951,5809,80,na
354,GCF_019738995.2,GCF_019738995.2,PRJNA224116,SAMN20703519,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=P8W,na,latest,Complete Genome,Major,Full,2022/01/10,ASM1973899v2,Nankai University,GCA_019738995.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/019/738/995/GCF_019738995.2_ASM1973899v2,na,na,na,haploid,bacteria,7364447.0,7364447.0,65.5,3.0,3.0,3.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,7118,6920,84,na
355,GCF_021166255.2,GCF_021166255.2,PRJNA224116,SAMN23605137,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF41,na,latest,Complete Genome,Major,Full,2021/12/28,ASM2116625v2,University of North Carolina at Chapel Hill,GCA_021166255.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/255/GCF_021166255.2_ASM2116625v2,na,na,na,haploid,bacteria,6441146.0,6441146.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,5923,5809,80,na
356,GCF_021166275.2,GCF_021166275.2,PRJNA224116,SAMN23605136,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF38,na,latest,Complete Genome,Major,Full,2021/12/29,ASM2116627v2,University of North Carolina at Chapel Hill,GCA_021166275.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/275/GCF_021166275.2_ASM2116627v2,na,na,na,haploid,bacteria,6369958.0,6369958.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,5889,5770,79,na
357,GCF_021166315.2,GCF_021166315.2,PRJNA224116,SAMN23605134,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF35,na,latest,Complete Genome,Major,Full,2021/12/29,ASM2116631v2,University of North Carolina at Chapel Hill,GCA_021166315.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/315/GCF_021166315.2_ASM2116631v2,na,na,na,haploid,bacteria,6323951.0,6323951.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,5845,5728,80,na
358,GCF_021166335.2,GCF_021166335.2,PRJNA224116,SAMN23605133,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF34,na,latest,Complete Genome,Major,Full,2022/01/25,ASM2116633v2,University of North Carolina at Chapel Hill,GCA_021166335.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/335/GCF_021166335.2_ASM2116633v2,na,na,na,haploid,bacteria,6668721.0,6668721.0,66.0,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,6248,6130,81,na
359,GCF_021166355.2,GCF_021166355.2,PRJNA224116,SAMN23605132,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF19,na,latest,Complete Genome,Major,Full,2022/01/28,ASM2116635v2,University of North Carolina at Chapel Hill,GCA_021166355.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/355/GCF_021166355.2_ASM2116635v2,na,na,na,haploid,bacteria,6823540.0,6823540.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,6476,6155,81,na
360,GCF_021166375.2,GCF_021166375.2,PRJNA224116,SAMN23605131,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=UNC_PaerCF13,na,latest,Complete Genome,Major,Full,2022/01/26,ASM2116637v2,University of North Carolina at Chapel Hill,GCA_021166375.2,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/166/375/GCF_021166375.2_ASM2116637v2,na,na,na,haploid,bacteria,6346542.0,6346542.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/09/23,5841,5715,77,na
361,GCF_022649105.1,GCF_022649105.1,PRJNA224116,SAMN26565087,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=E125,na,latest,Complete Genome,Major,Full,2022/03/21,ASM2264910v1,University of Washington,GCA_022649105.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/649/105/GCF_022649105.1_ASM2264910v1,na,na,na,haploid,bacteria,6895810.0,6895810.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/07/23,6484,6352,78,na
362,GCF_022649245.1,GCF_022649245.1,PRJNA224116,SAMN26565253,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=E167,na,latest,Complete Genome,Major,Full,2022/03/21,ASM2264924v1,University of Washington,GCA_022649245.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/649/245/GCF_022649245.1_ASM2264924v1,na,na,na,haploid,bacteria,6879320.0,6879320.0,66.0,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/07/23,6504,6351,85,na
363,GCF_022670795.1,GCF_022670795.1,PRJNA224116,SAMN26650298,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PA1_NCHU,na,latest,Complete Genome,Major,Full,2022/03/22,ASM2267079v1,National Chung Hsing University,GCA_022670795.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/670/795/GCF_022670795.1_ASM2267079v1,na,na,na,haploid,bacteria,6534898.0,6534898.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/07/23,6104,5965,80,na
364,GCF_022637915.1,GCF_022637915.1,PRJNA224116,SAMN26564916,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=E113,na,latest,Complete Genome,Major,Full,2022/03/21,ASM2263791v1,University of Washington,GCA_022637915.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/637/915/GCF_022637915.1_ASM2263791v1,na,na,na,haploid,bacteria,6864839.0,6864839.0,65.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/06/23,6394,6253,82,na
365,GCF_022638055.1,GCF_022638055.1,PRJNA224116,SAMN26565086,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=E104,na,latest,Complete Genome,Major,Full,2022/03/21,ASM2263805v1,University of Washington,GCA_022638055.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/638/055/GCF_022638055.1_ASM2263805v1,na,na,na,haploid,bacteria,6680448.0,6680448.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/06/23,6261,6125,80,na
366,GCF_022638175.1,GCF_022638175.1,PRJNA224116,SAMN26565131,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=E131,na,latest,Complete Genome,Major,Full,2022/03/21,ASM2263817v1,University of Washington,GCA_022638175.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/638/175/GCF_022638175.1_ASM2263817v1,na,na,na,haploid,bacteria,6666693.0,6666693.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/06/23,6228,6083,80,na
367,GCF_022570455.1,GCF_022570455.1,PRJNA224116,SAMN26226213,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H03,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257045v1,CAU Kiel,GCA_022570455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/455/GCF_022570455.1_ASM2257045v1,na,na,na,haploid,bacteria,6949128.0,6949128.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/14/23,6531,6387,82,na
368,GCF_022570475.1,GCF_022570475.1,PRJNA224116,SAMN26226212,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H02,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257047v1,CAU Kiel,GCA_022570475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/475/GCF_022570475.1_ASM2257047v1,na,na,na,haploid,bacteria,7009041.0,7009041.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/08/23,6561,6419,81,na
369,GCF_022559545.1,GCF_022559545.1,PRJNA224116,SAMN20458429,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PES_P749,na,latest,Complete Genome,Major,Full,2022/03/14,ASM2255954v1,McMaster University,GCA_022559545.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/559/545/GCF_022559545.1_ASM2255954v1,na,na,na,haploid,bacteria,6385154.0,6385154.0,66.5,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),04/03/23,5901,5778,79,na
370,GCF_022569855.1,GCF_022569855.1,PRJNA224116,SAMN26226229,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H20,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256985v1,CAU Kiel,GCA_022569855.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/855/GCF_022569855.1_ASM2256985v1,na,na,na,haploid,bacteria,6333791.0,6333791.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),07/26/23,5894,5790,79,na
371,GCF_022569895.1,GCF_022569895.1,PRJNA224116,SAMN26226226,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H17,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256989v1,CAU Kiel,GCA_022569895.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/895/GCF_022569895.1_ASM2256989v1,na,na,na,haploid,bacteria,6349913.0,6349913.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),07/26/23,5841,5729,79,na
372,GCF_022569915.1,GCF_022569915.1,PRJNA224116,SAMN26226225,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H16,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256991v1,CAU Kiel,GCA_022569915.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/915/GCF_022569915.1_ASM2256991v1,na,na,na,haploid,bacteria,6664435.0,6664435.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),07/26/23,6211,6072,79,na
373,GCF_022569935.1,GCF_022569935.1,PRJNA224116,SAMN26226224,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H15,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256993v1,CAU Kiel,GCA_022569935.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/935/GCF_022569935.1_ASM2256993v1,na,na,na,haploid,bacteria,7273584.0,7273584.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),07/26/23,6869,6727,81,na
374,GCF_022569975.1,GCF_022569975.1,PRJNA224116,SAMN26226220,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H10,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256997v1,CAU Kiel,GCA_022569975.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/975/GCF_022569975.1_ASM2256997v1,na,na,na,haploid,bacteria,6720071.0,6720071.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/08/23,6330,6186,84,na
375,GCF_022569995.1,GCF_022569995.1,PRJNA224116,SAMN26226219,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H09,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2256999v1,CAU Kiel,GCA_022569995.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/569/995/GCF_022569995.1_ASM2256999v1,na,na,na,haploid,bacteria,6420456.0,6420456.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/08/23,5963,5814,78,na
376,GCF_022570115.1,GCF_022570115.1,PRJNA224116,SAMN26226218,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H08,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257011v1,CAU Kiel,GCA_022570115.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/115/GCF_022570115.1_ASM2257011v1,na,na,na,haploid,bacteria,6892247.0,6892247.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/14/23,6507,6362,81,na
377,GCF_022570235.1,GCF_022570235.1,PRJNA224116,SAMN26226217,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H07,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257023v1,CAU Kiel,GCA_022570235.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/235/GCF_022570235.1_ASM2257023v1,na,na,na,haploid,bacteria,6511042.0,6511042.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/14/23,6034,5918,80,na
378,GCF_022570415.1,GCF_022570415.1,PRJNA224116,SAMN26226215,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H05,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257041v1,CAU Kiel,GCA_022570415.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/415/GCF_022570415.1_ASM2257041v1,na,na,na,haploid,bacteria,7227720.0,7227720.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/14/23,6821,6646,79,na
379,GCF_022570435.1,GCF_022570435.1,PRJNA224116,SAMN26226214,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=H04,na,latest,Complete Genome,Major,Full,2022/03/15,ASM2257043v1,CAU Kiel,GCA_022570435.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/570/435/GCF_022570435.1_ASM2257043v1,na,na,na,haploid,bacteria,6974398.0,6974398.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),08/14/23,6651,6512,87,na
380,GCF_022453765.1,GCF_022453765.1,PRJNA224116,SAMN26182822,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=HU20,na,latest,Complete Genome,Major,Full,2022/03/03,ASM2245376v1,Institute of Biotechnology,GCA_022453765.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/453/765/GCF_022453765.1_ASM2245376v1,na,na,na,haploid,bacteria,6321272.0,6321272.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/18/23,5862,5736,80,na
381,GCF_022453825.1,GCF_022453825.1,PRJNA224116,SAMN26196856,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=LS.2c,na,latest,Complete Genome,Major,Full,2022/03/03,ASM2245382v1,The Independent Schools Foundation Academy,GCA_022453825.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/022/453/825/GCF_022453825.1_ASM2245382v1,na,na,na,haploid,bacteria,6349540.0,6349540.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/18/23,5889,5764,79,na
382,GCF_001679685.1,GCF_001679685.1,PRJNA224116,SAMN05006707,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=PA121617,na,latest,Complete Genome,Major,Full,2016/07/05,ASM167968v1,South China University of Technology,GCA_001679685.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/679/685/GCF_001679685.1_ASM167968v1,na,na,na,haploid,bacteria,6853510.0,6853510.0,65.5,2.0,2.0,2.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),02/05/23,6422,6265,78,na
383,GCF_021513435.1,GCF_021513435.1,PRJNA224116,SAMN13234662,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=R11,na,latest,Complete Genome,Major,Full,2022/01/19,ASM2151343v1,University of Otago,GCA_021513435.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/513/435/GCF_021513435.1_ASM2151343v1,na,na,na,haploid,bacteria,6270090.0,6270090.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/27/23,5828,5663,79,34826267
384,GCF_021513455.1,GCF_021513455.1,PRJNA224116,SAMN13234655,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=R04,na,latest,Complete Genome,Major,Full,2022/01/19,ASM2151345v1,University of Otago,GCA_021513455.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/513/455/GCF_021513455.1_ASM2151345v1,na,na,na,haploid,bacteria,6269926.0,6269926.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/27/23,5828,5660,79,34826267
385,GCF_021513475.1,GCF_021513475.1,PRJNA224116,SAMN13234654,na,na,287.0,287.0,Pseudomonas aeruginosa,strain=R03,na,latest,Complete Genome,Major,Full,2022/01/19,ASM2151347v1,University of Otago,GCA_021513475.1,identical,https://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/021/513/475/GCF_021513475.1_ASM2151347v1,na,na,na,haploid,bacteria,6269046.0,6269046.0,66.0,1.0,1.0,1.0,NCBI RefSeq,NCBI Prokaryotic Genome Annotation Pipeline (PGAP),03/20/23,5830,5665,79,34826267
